longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,household_rooms
-117.93,33.88,45.0,7.175489713624222,5.683579767338681,6.373319789577012,5.564520407322694,4.0812,241700.0,<1H OCEAN,1.2895073049209336
-117.93,33.88,32.0,7.807510042216193,5.886104031450156,6.875232087276577,6.016157159698354,7.2893,293500.0,<1H OCEAN,1.2977569958640602
-117.92,33.88,52.0,7.147559271189454,5.6240175061873385,6.413458957167357,5.356586274672012,3.75,232500.0,<1H OCEAN,1.334349696743586
-117.91,33.88,34.0,7.524021415206125,5.676753802268282,6.665683717782408,5.673323267171493,5.2336,235600.0,<1H OCEAN,1.326210593135709
-117.92,33.88,32.0,7.428927194802272,5.6131281063880705,6.579251212010101,5.575949103146316,5.3649,243600.0,<1H OCEAN,1.3323161774576429
-117.92,33.88,32.0,7.398174092970465,5.501258210544727,6.3561076606958915,5.4638318050256105,5.3986,318700.0,<1H OCEAN,1.3540266898709536
-117.91,33.89,30.0,7.397561535524052,5.3612921657094255,6.261491684321042,5.37989735354046,7.875,351900.0,<1H OCEAN,1.3750376725414262
-117.9,33.88,35.0,7.631916513071252,5.869296913133774,6.899723107284872,5.8805329864007,5.2897,230400.0,<1H OCEAN,1.2978273450248123
-117.9,33.88,34.0,7.242082359256962,5.5053315359323625,6.495265555937008,5.568344503761097,4.675,215400.0,<1H OCEAN,1.3005808736089068
-117.9,33.87,28.0,7.7475968386928855,6.289715570908998,7.215975002651466,6.22455842927536,2.9861,218600.0,<1H OCEAN,1.2446821612685595
-117.9,33.87,34.0,7.252762418053187,5.680172609017068,6.947937068614969,5.703782474656201,3.4338,195200.0,<1H OCEAN,1.2715706551362396
-117.91,33.87,52.0,7.616775808698373,6.2285110035911835,7.083387847625295,6.139884552226255,2.9076,177300.0,<1H OCEAN,1.2405405580364883
-117.88,33.89,18.0,7.388327859577107,6.278521424165844,6.7650389767805414,6.208590026096629,3.6435,119100.0,<1H OCEAN,1.190017029393417
-117.88,33.89,16.0,6.866933284461882,5.176149732573829,5.869296913133774,5.225746673713202,4.5,173300.0,<1H OCEAN,1.314057820484153
-117.88,33.88,15.0,6.86484777797086,5.8888779583328805,6.423246963533519,5.916202062607435,3.0263,162500.0,<1H OCEAN,1.1603470782986292
-117.89,33.88,15.0,7.412160334945205,6.440946540632921,7.346010209913293,6.368187186350492,1.9127,175000.0,<1H OCEAN,1.163935688139374
-117.89,33.88,33.0,7.367077059881012,5.54907608489522,6.648984550024776,5.484796933490655,5.3836,229600.0,<1H OCEAN,1.3431813701063369
-117.89,33.88,27.0,7.645875825184813,5.820082930352362,6.945051063725834,5.808142489980444,5.7519,243400.0,<1H OCEAN,1.3164063792123937
-117.89,33.87,25.0,7.30854279753919,6.0867747269123065,6.628041376179533,5.966146739123692,3.0893,188200.0,<1H OCEAN,1.2250021860194256
-117.89,33.87,32.0,7.033506484287697,5.37989735354046,6.542471960506805,5.43372200355424,3.3594,202100.0,<1H OCEAN,1.2944178004850129
-117.88,33.87,35.0,7.560080465021827,5.857933154483459,7.172424577124845,5.846438775057725,5.6409,190900.0,<1H OCEAN,1.2931086351703363
-117.89,33.87,32.0,7.358830898342354,6.0473721790462776,6.728628613084702,5.958424693029782,3.0465,148900.0,<1H OCEAN,1.2350296055517458
-117.93,33.87,45.0,6.914730892718563,5.442417710521793,7.121252453244542,5.472270673671475,3.3472,168000.0,<1H OCEAN,1.2635944574136548
-117.93,33.86,36.0,6.837332814685591,5.634789603169249,6.658011045870748,5.717027701406222,2.6563,155000.0,<1H OCEAN,1.1959593641646702
-117.93,33.86,17.0,7.395107546562485,5.988961416889864,7.104144092987527,5.91350300563827,3.3438,186600.0,<1H OCEAN,1.2505460028533966
-117.93,33.86,35.0,6.837332814685591,5.204006687076795,6.248042874508429,5.1647859739235145,5.5867,182500.0,<1H OCEAN,1.3238366215379684
-117.93,33.87,29.0,7.108244139731541,5.918893854273146,7.508238774678663,5.7899601708972535,1.7935,162500.0,<1H OCEAN,1.2276844624010594
-117.89,33.86,28.0,7.241366283322318,5.988961416889864,7.107425474110705,5.8944028342648505,3.3008,193800.0,<1H OCEAN,1.228515676130483
-117.91,33.86,26.0,7.739359202689098,6.3473892096560105,7.255591274253665,6.269096283706261,2.4732,165800.0,<1H OCEAN,1.2345254965702368
-117.92,33.86,26.0,6.61472560020376,5.087596335232384,5.5134287461649825,5.0238805208462765,3.6375,133900.0,<1H OCEAN,1.3166566308168302
-117.87,33.91,16.0,7.79770203551669,6.1224928095143865,6.925595197110468,6.1675164908883415,4.2188,176300.0,<1H OCEAN,1.2643179871568604
-117.88,33.9,21.0,8.064950891749143,6.075346031088684,7.254177846456518,5.971261839790462,6.5945,277300.0,<1H OCEAN,1.3506275738918445
-117.88,33.9,15.0,7.441906728051625,6.171700597410915,6.633318433280377,6.173786103901937,3.5333,114400.0,<1H OCEAN,1.2054040426421988
-117.88,33.89,19.0,8.18423477409482,6.815639990074331,7.741099090035366,6.77078942390898,3.0214,218400.0,<1H OCEAN,1.2087563593684791
-117.88,33.89,17.0,8.076826031298808,6.828712071641684,7.43955930913332,6.715383386334681,3.6946,265500.0,<1H OCEAN,1.202734909779621
-117.87,33.89,25.0,7.04141166379481,5.093750200806762,6.18826412308259,5.017279836814924,7.1472,270100.0,<1H OCEAN,1.4034321171658721
-117.86,33.91,16.0,7.969011781106478,6.049733455231958,7.113142108707088,5.996452088619021,6.4514,270800.0,<1H OCEAN,1.3289544656299817
-117.86,33.9,17.0,7.2813856635702825,5.241747015059643,6.447305862541213,5.272999558563747,6.9113,285200.0,<1H OCEAN,1.3808811441572693
-117.86,33.9,25.0,8.072779333169498,6.016157159698354,7.163946684342547,6.013715156042802,7.2478,299200.0,<1H OCEAN,1.3423946967387825
-117.87,33.9,21.0,8.065265208897733,6.104793232414985,7.256297239690681,6.152732694704104,6.8268,280300.0,<1H OCEAN,1.3108427765502992
-117.86,33.89,22.0,8.386400901166214,6.386879319362645,7.557994958530806,6.385194398997726,6.6897,289800.0,<1H OCEAN,1.3134135591052034
-117.86,33.89,24.0,7.602401335665818,5.537334267018537,6.710523109452428,5.488937726156687,6.9612,274500.0,<1H OCEAN,1.385040551551122
-117.87,33.89,19.0,7.423568444259167,5.497168225293202,6.668228248417403,5.459585514144159,6.4218,275000.0,<1H OCEAN,1.3597311416822602
-117.86,33.88,19.0,7.3914152346753585,5.796057750765372,6.77078942390898,5.777652323222656,3.7361,201400.0,<1H OCEAN,1.2793111840541798
-117.87,33.89,17.0,7.273786317844895,6.274762021241939,6.646390514847729,6.124683390894205,2.425,171700.0,<1H OCEAN,1.1876183393674036
-117.87,33.89,22.0,7.75833346749091,6.499787040655854,7.232010331664759,6.304448802421981,3.343,184600.0,<1H OCEAN,1.23061249454677
-117.87,33.88,25.0,7.500529485395295,6.089044875446846,7.202661196523238,6.12029741895095,3.025,156900.0,<1H OCEAN,1.2255171557791587
-117.87,33.88,24.0,7.884576510596324,6.555356891810665,7.326465613840322,6.5638555265321274,3.3036,183900.0,<1H OCEAN,1.2012111599235598
-117.87,33.88,28.0,8.111928063310739,6.6240652277998935,7.614312146452,6.583409222158765,3.5667,190700.0,<1H OCEAN,1.2321774007314037
-117.87,33.88,28.0,7.868254265520613,6.401917196727186,7.428333194190806,6.335054251498059,3.6417,204300.0,<1H OCEAN,1.24201845053813
-117.86,33.87,12.0,7.3783837129967145,5.529429087511423,6.530877627725885,5.54907608489522,5.1784,254000.0,<1H OCEAN,1.3296598569049962
-117.87,33.85,33.0,3.828641396489095,2.4849066497880004,3.5553480614894135,2.3978952727983707,5.2949,350000.0,<1H OCEAN,1.5966674774837133
-117.85,33.86,18.0,5.799092654460526,4.290459441148391,5.3471075307174685,4.276666119016055,4.6806,187500.0,<1H OCEAN,1.3559844264379328
-117.85,33.89,22.0,8.299285906897275,6.486160788944089,7.304515946460155,6.455198563340122,5.9639,262300.0,<1H OCEAN,1.2856747666957844
-117.85,33.88,14.0,8.46674164792014,6.525029657843462,7.668093709082406,6.520621127558696,7.3658,288500.0,<1H OCEAN,1.2984563099574022
-117.86,33.88,20.0,8.288534459413917,6.293419278846481,7.54274354536855,6.295266001439646,6.5843,272200.0,<1H OCEAN,1.3166297432893916
-117.85,33.87,15.0,8.532869670801245,6.693323668269949,7.851661177889265,6.633318433280377,5.6549,301900.0,<1H OCEAN,1.2863651514135863
-117.85,33.9,20.0,8.300776960851454,6.47543271670409,7.599901959208498,6.478509642208569,5.5918,260500.0,<1H OCEAN,1.2812787846714793
-117.85,33.9,25.0,7.3453648404168685,5.54907608489522,6.699500340161678,5.575949103146316,5.2037,242200.0,<1H OCEAN,1.317329965632601
-117.84,33.89,24.0,8.277920258172143,6.439350371100098,7.556427969440253,6.386879319362645,5.7951,226900.0,<1H OCEAN,1.2960821465776822
-117.85,33.89,24.0,8.109826276018477,6.222576268071369,7.388327859577107,6.20455776256869,5.7457,240600.0,<1H OCEAN,1.3070756347767492
-117.88,33.87,21.0,7.326465613840322,5.963579343618446,7.093404625868766,5.905361848054571,3.2083,145300.0,<1H OCEAN,1.2406463485813173
-117.87,33.86,19.0,7.711101251840158,6.1070228877422545,7.047517221357296,6.035481432524756,3.1534,324400.0,<1H OCEAN,1.2776281955380746
-117.87,33.87,7.0,7.88758403166028,6.466144724237619,7.221105098182496,6.519147287940395,4.6563,162400.0,<1H OCEAN,1.209910389085904
-117.87,33.87,15.0,7.549082710812286,6.1675164908883415,7.4770384723196965,6.1224928095143865,2.4929,158500.0,<1H OCEAN,1.23300801580052
-117.87,33.87,16.0,7.195187320178709,5.910796644040527,7.336285660021297,5.69035945432406,3.0227,297100.0,<1H OCEAN,1.2644521629843861
-117.86,33.87,19.0,7.3727463664043285,5.634789603169249,6.79346613258001,5.472270673671475,5.6573,216000.0,<1H OCEAN,1.3472919755005064
-117.88,33.85,18.0,7.903226808730733,6.570882962339584,7.910957382845589,6.51471269087253,2.7759,200000.0,<1H OCEAN,1.2131351271720068
-117.87,33.86,28.0,7.737616282857904,6.2766434893416445,7.6953031349635665,6.234410725718371,3.4856,142800.0,<1H OCEAN,1.2411142966469093
-117.88,33.85,22.0,7.00850518208228,5.488937726156687,6.879355804460439,5.521460917862246,3.1667,113900.0,<1H OCEAN,1.2693207986693087
-117.81,33.89,13.0,8.087332926473351,6.369900982828227,7.344072850573066,6.324358962381311,5.8243,297900.0,<1H OCEAN,1.2787593137231141
-117.82,33.88,18.0,7.592366128519796,5.707110264748875,6.93537044601511,5.783825182329737,7.0526,327500.0,<1H OCEAN,1.3126894207859814
-117.82,33.89,24.0,7.682021510826875,6.045005314036012,6.957497370876951,5.986452005284438,4.6172,238300.0,<1H OCEAN,1.2832344607533315
-117.81,33.88,19.0,7.99598047476376,6.222576268071369,7.266128779556451,6.131226489483141,5.3339,371700.0,<1H OCEAN,1.3041404502800902
-117.82,33.89,21.0,8.03268487596762,6.234410725718371,7.266827347520591,6.175867270105761,4.0714,278900.0,<1H OCEAN,1.3006569805749826
-117.78,33.86,16.0,8.15248607578024,6.5638555265321274,7.478734825567875,6.539585955617669,4.1064,246100.0,<1H OCEAN,1.2466364279189648
-117.76,33.87,16.0,8.287528423111763,6.39024066706535,7.586803535162581,6.3561076606958915,6.4265,263700.0,<1H OCEAN,1.3038684782448149
-117.83,33.9,23.0,7.802618063442671,5.8888779583328805,7.087573705557973,5.886104031450156,6.5755,272800.0,<1H OCEAN,1.3255997552459746
-117.84,33.9,24.0,7.452402451223638,5.4116460518550396,6.56244409369372,5.393627546352362,7.0352,299600.0,<1H OCEAN,1.3817050560459256
-117.83,33.89,25.0,7.460490305825338,5.602118820879701,6.734591659972948,5.583496308781699,4.625,245700.0,<1H OCEAN,1.3361682166945308
-117.83,33.88,23.0,7.768956044538332,5.87493073085203,7.098375638590786,5.8522024797744745,6.0132,259400.0,<1H OCEAN,1.3275268706761703
-117.84,33.89,19.0,8.173293438966228,6.297109319933935,7.488852955733459,6.329720905522696,6.7837,264300.0,<1H OCEAN,1.291256527888143
-117.83,33.88,18.0,7.655864017616056,5.831882477283517,6.955592608396297,5.755742213586912,6.9308,231700.0,<1H OCEAN,1.3301262866748527
-117.82,33.88,15.0,8.592857095337227,6.79794041297493,7.836764783264067,6.71901315438526,6.2185,280300.0,<1H OCEAN,1.2788867796350385
-117.83,33.87,5.0,8.849657406639912,7.27931883541462,8.166784289056151,7.261225091971921,5.2131,243900.0,<1H OCEAN,1.2187554158628378
-117.81,33.88,19.0,7.725771441587952,5.648974238161206,6.807934943699926,5.634789603169249,9.2327,461300.0,<1H OCEAN,1.3710842792147278
-117.81,33.87,19.0,8.410053315858335,6.523562306149512,7.80710329012598,6.555356891810665,6.0591,233500.0,<1H OCEAN,1.2829283675408527
-117.8,33.87,16.0,8.691986481789401,7.156176637480615,8.041734711487537,7.098375638590786,4.2566,206100.0,<1H OCEAN,1.2245035941088895
-117.81,33.86,18.0,4.897839799950911,3.4011973816621555,4.564348191467836,3.1780538303479458,3.5625,235000.0,<1H OCEAN,1.5411443799914102
-117.87,33.92,14.0,8.303999970955196,6.507277712385012,7.552762084214147,6.508769136971682,6.3303,303000.0,<1H OCEAN,1.2758172545690838
-117.88,33.92,13.0,8.099554282376364,6.590301048196686,7.356279876550748,6.54965074223381,5.457,308800.0,<1H OCEAN,1.2366391127008318
-117.85,33.92,11.0,8.111328003286733,6.018593214496234,7.2868764117507,6.0330862217988015,8.0287,371800.0,<1H OCEAN,1.3444740726527014
-117.87,33.92,17.0,8.428580533059634,6.639875833826536,7.628031126930335,6.6039438246004725,6.0571,272400.0,<1H OCEAN,1.2762950074866133
-117.83,33.93,14.0,7.579167967396076,5.645446897643238,6.51025834052315,5.598421958998375,6.5841,306400.0,<1H OCEAN,1.3538043439569676
-117.8,33.92,16.0,8.669055540725484,6.894670039433482,7.7437032581737535,6.818924065275521,4.6315,277500.0,<1H OCEAN,1.2713230793801498
-117.8,33.89,25.0,8.046229101075378,5.945420608606575,7.153833801578843,5.966146739123692,7.0217,357900.0,<1H OCEAN,1.3486475363254655
-117.79,33.88,17.0,9.055205875026193,7.20934025660291,8.248790733696413,7.183111701743281,6.0829,252600.0,<1H OCEAN,1.2606243994268627
-117.78,33.87,16.0,8.632305998516742,6.859614903654202,7.872836175025724,6.840546529288687,5.3307,169600.0,<1H OCEAN,1.2619322098835823
-117.78,33.88,16.0,7.496097345175956,5.476463551931511,6.77078942390898,5.459585514144159,6.6678,301900.0,<1H OCEAN,1.3730158316516523
-117.78,33.9,14.0,8.738735461363474,6.804614520062624,7.980707820869669,6.807934943699926,6.5437,268200.0,<1H OCEAN,1.283610306742181
-117.82,33.9,25.0,7.037027614686276,5.14166355650266,6.263398262591624,5.10594547390058,7.5744,259300.0,<1H OCEAN,1.3782026562282277
-117.8,33.9,22.0,8.232440158470336,6.180016653652572,7.303843225277705,6.135564891081739,7.8537,354900.0,<1H OCEAN,1.3417574917081359
-117.74,33.89,4.0,10.543708527286668,8.607399459302387,9.68800210296374,8.554488976159934,7.4947,366300.0,<1H OCEAN,1.2325351703264085
-117.76,33.88,9.0,8.48446336679332,6.633318433280377,7.645397699428633,6.54534966033442,6.6536,307800.0,<1H OCEAN,1.2962582302073415
-117.77,33.88,8.0,8.491875383431948,6.4425401664681985,7.635786861395585,6.429719478039138,8.1117,410200.0,<1H OCEAN,1.320722531120705
-117.78,33.89,7.0,9.18296917518005,7.099201743553092,8.333510708982942,7.102499355774649,8.9088,415300.0,<1H OCEAN,1.2929208036765094
-117.8,33.85,23.0,8.019283792916793,6.154858094016418,7.358193752733032,6.0844994130751715,5.6403,233000.0,<1H OCEAN,1.317985794473725
-117.82,33.85,21.0,7.86480400332846,6.003887067106539,7.208600337960199,5.968707559985366,6.057,235900.0,<1H OCEAN,1.317672867080079
-117.82,33.85,18.0,7.501634457883413,5.723585101952381,7.081708586105575,5.7899601708972535,5.2227,213500.0,<1H OCEAN,1.2956279899108367
-117.8,33.85,16.0,8.331345424845724,6.45833828334479,7.351799869057777,6.405228458030842,5.806,304900.0,<1H OCEAN,1.3007101119710924
-117.82,33.84,25.0,7.489412083508719,5.318119993844216,6.517671272912275,5.384495062789089,10.1299,454300.0,<1H OCEAN,1.3909218963289967
-117.81,33.84,17.0,8.37655086161377,6.246106765481563,7.381501894506707,6.184148890937483,10.5981,460100.0,<1H OCEAN,1.3545195966884185
-117.79,33.84,9.0,9.25770094333602,7.38025578842646,8.295548516225763,7.258412150595307,8.3931,365300.0,<1H OCEAN,1.2754443742322816
-117.78,33.85,16.0,8.238008249218403,6.22455842927536,7.418180822726788,6.214608098422191,7.2554,335600.0,<1H OCEAN,1.3255877311571629
-117.78,33.86,16.0,8.387312270561717,6.493753839851686,7.671826797878781,6.452048954437226,6.1504,266000.0,<1H OCEAN,1.2999455412987164
-117.76,33.87,16.0,8.065579427282092,6.063785208687608,7.416979621381154,6.061456918928017,7.0592,288200.0,<1H OCEAN,1.33063379566319
-117.78,33.81,23.0,7.594381242551817,5.631211781821365,6.717804695023691,5.564520407322694,7.7752,380000.0,<1H OCEAN,1.364786304415005
-117.77,33.8,16.0,8.287528423111763,6.182084906716632,7.2254814727822945,6.115892125483034,9.8074,417000.0,<1H OCEAN,1.3550808701448789
-117.8,33.79,13.0,7.611842399580417,5.8944028342648505,6.9865664594064265,5.834810737062605,4.3269,231400.0,<1H OCEAN,1.304556864412095
-117.79,33.8,11.0,9.262553243423117,7.390798521735676,8.391629968440892,7.392031567514591,6.67,283200.0,<1H OCEAN,1.253045682884908
-117.77,33.85,13.0,8.59711281459211,6.71901315438526,7.631431664576906,6.5722825426940075,7.3681,353100.0,<1H OCEAN,1.3080863092456332
-117.76,33.84,15.0,8.233503140233994,6.236369590203704,7.278628942320682,6.150602768446279,8.7124,410500.0,<1H OCEAN,1.3386497958335688
-117.75,33.84,16.0,8.158229916959494,6.220590170099739,7.311218384419629,6.234410725718371,6.6207,270500.0,<1H OCEAN,1.3085807586120253
-117.76,33.83,15.0,8.034955024502159,6.126869184114185,7.141245122350491,6.07993319509559,6.4415,300700.0,<1H OCEAN,1.3215531761078554
-117.77,33.84,5.0,8.385032287813898,6.573680166960646,7.5569505720129,6.60934924316738,6.7274,266400.0,<1H OCEAN,1.268662311419265
-117.76,33.86,14.0,8.207129168071326,6.093569770045136,7.244941546337007,6.073044534100405,10.1316,500001.0,<1H OCEAN,1.351402763801244
-117.75,33.83,14.0,7.8050670442584895,5.6937321388027,6.86171134048073,5.62040086571715,8.2375,388300.0,<1H OCEAN,1.3887029111868485
-117.74,33.85,4.0,8.597297435657898,6.710523109452428,7.469654172932128,6.369900982828227,6.9544,314000.0,<1H OCEAN,1.3496752082699894
-117.78,33.82,12.0,8.733755131364893,6.621405651764134,7.8013913202914855,6.606650186198215,9.1808,413700.0,<1H OCEAN,1.3219642156338711
-117.76,33.81,2.0,6.368187186350492,4.2626798770413155,5.298317366548036,4.174387269895637,7.1193,500001.0,<1H OCEAN,1.525538186712059
-117.81,33.8,25.0,7.925157512224703,6.16541785423142,7.418780882750794,6.163314804034641,6.0531,230700.0,<1H OCEAN,1.2858596005897218
-117.81,33.79,25.0,8.691314551644853,7.052721049232323,8.418256443556213,6.970730078143525,4.2564,204600.0,<1H OCEAN,1.2468298806887042
-117.8,33.81,14.0,7.095893221097532,4.962844630259907,6.35088571671474,5.0106352940962555,8.847,388700.0,<1H OCEAN,1.4161663750419464
-117.8,33.78,18.0,8.174421152646497,6.163314804034641,7.317876198626496,6.1092475827643655,6.925,290300.0,<1H OCEAN,1.3380405756853717
-117.8,33.78,17.0,8.328209491748732,6.692083742506628,7.8009820712577405,6.660575149839686,4.7804,242000.0,<1H OCEAN,1.2503739248327803
-117.69,33.8,5.0,8.064321960910803,6.448889394146858,7.291656209174461,6.366470447731438,5.2541,237100.0,<1H OCEAN,1.266686467347753
-117.66,33.61,16.0,7.612336837167746,5.541263545158426,6.672032945461067,5.602118820879701,8.4112,286900.0,<1H OCEAN,1.35883173502064
-117.66,33.62,16.0,8.310414994188292,6.495265555937008,7.5822291942764615,6.456769655572163,6.2177,256600.0,<1H OCEAN,1.2870855609687797
-117.67,33.61,24.0,8.258422462458876,6.495265555937008,7.587310506022615,6.437751649736401,5.7871,227400.0,<1H OCEAN,1.2828115950693786
-117.66,33.61,17.0,8.150467911624004,6.253828811575473,7.446585099157725,6.274762021241939,6.0471,248400.0,<1H OCEAN,1.298928610205812
-117.66,33.61,21.0,7.566828479208331,5.58724865840025,6.7580945044277305,5.659482215759621,7.1497,274000.0,<1H OCEAN,1.3370178031724238
-117.66,33.6,24.0,7.429520842786462,5.4510384535657,6.661854740545311,5.442417710521793,6.8667,279600.0,<1H OCEAN,1.3651140426841943
-117.66,33.6,25.0,8.228443883004033,6.259581464064923,7.407924322559599,6.208590026096629,7.5488,278100.0,<1H OCEAN,1.3253321363493695
-117.67,33.61,23.0,8.185628891147607,6.359573868672378,7.4360278163518485,6.345636360828596,6.1401,243200.0,<1H OCEAN,1.2899618613000303
-117.68,33.63,16.0,8.560061091643414,7.080026499922591,7.9017475185201445,7.026426808699636,3.929,143100.0,<1H OCEAN,1.2182665990407724
-117.68,33.63,13.0,8.670943791222156,6.826545223556594,7.971776122880628,6.79346613258001,6.2403,257400.0,<1H OCEAN,1.2763652047425635
-117.67,33.63,9.0,8.661293535389994,7.186144304522325,8.034955024502159,7.143617602704121,4.4063,202200.0,<1H OCEAN,1.2124520120045867
-117.62,33.77,43.0,7.555905093611346,6.0867747269123065,6.836259277277067,6.073044534100405,4.6369,186400.0,<1H OCEAN,1.2441708686943782
-117.6,33.72,36.0,7.183870715062453,5.43372200355424,6.2766434893416445,5.3706380281276624,5.6346,272500.0,<1H OCEAN,1.3376196044936077
-117.67,33.6,25.0,8.059908334578276,6.1092475827643655,7.325148957955575,6.118097198041348,6.7921,266000.0,<1H OCEAN,1.3173880822224564
-117.66,33.59,18.0,8.423541635334782,6.561030665896573,7.5595594960077,6.51025834052315,7.5791,288100.0,<1H OCEAN,1.2938874611015645
-117.67,33.6,20.0,7.101675971619444,5.147494476813453,6.338594078203183,5.14166355650266,7.2592,314800.0,<1H OCEAN,1.3812019968980578
-117.66,33.58,16.0,8.012018239159062,5.978885764901122,7.067319848653476,5.948034989180646,7.5196,315600.0,<1H OCEAN,1.3470025401216972
-117.67,33.57,18.0,7.387090235656757,5.351858133476067,6.541029999189903,5.3471075307174685,7.9294,280300.0,<1H OCEAN,1.381511442068487
-117.66,33.57,16.0,8.361240889642351,6.338594078203183,7.404279118037268,6.309918278226516,8.0082,286600.0,<1H OCEAN,1.3250949570130386
-117.7,33.62,16.0,9.175127616220438,7.601402334583733,8.462314529906248,7.56164174558878,3.7361,197200.0,<1H OCEAN,1.2133777194050372
-117.69,33.62,18.0,8.358431899031295,6.366470447731438,7.613818684808629,6.300785794663244,6.4598,282700.0,<1H OCEAN,1.3265697599354789
-117.68,33.61,19.0,7.993957547573565,6.0063531596017325,7.16703787691222,6.089044875446846,6.0689,248000.0,<1H OCEAN,1.3128426068607233
-117.69,33.61,16.0,8.010027528481734,6.364750756851911,7.408530566894626,6.289715570908998,4.0221,236200.0,<1H OCEAN,1.2735118843099156
-117.68,33.6,19.0,8.272315147956022,6.133398042996649,7.4067107301776405,6.12029741895095,7.2147,303900.0,<1H OCEAN,1.3516197958520026
-117.65,33.65,16.0,7.338888133838879,5.564520407322694,6.728628613084702,5.560681631015528,5.5779,234800.0,<1H OCEAN,1.3197821096077755
-117.66,33.64,17.0,8.062747901086354,6.218600119691729,7.349873704738337,6.255750041753367,6.7079,250800.0,<1H OCEAN,1.2888539099664091
-117.67,33.64,11.0,7.909489492673759,6.318968113746434,7.356279876550748,6.2324480165505225,5.1645,164100.0,<1H OCEAN,1.2690823046850586
-117.66,33.65,13.0,9.051110146405625,7.21890970761906,8.433376705323127,7.2399325913204695,6.2242,237900.0,<1H OCEAN,1.2501649749137818
-117.65,33.65,15.0,8.156510226079966,6.253828811575473,7.462214939768189,6.186208623900494,6.7543,251900.0,<1H OCEAN,1.318499055231857
-117.65,33.63,16.0,8.128290171607052,6.054439346269371,7.241366283322318,6.059123195581797,8.4471,351300.0,<1H OCEAN,1.3414961058283243
-117.65,33.65,15.0,8.458292083496076,6.51025834052315,7.6953031349635665,6.513230110912307,7.5426,294800.0,<1H OCEAN,1.2986324664508628
-117.66,33.63,16.0,8.101677747454572,6.415096959171596,7.584773077612199,6.405228458030842,5.5085,223300.0,<1H OCEAN,1.264853830045161
-117.63,33.65,10.0,8.183397369998433,6.198478716492308,7.4318919168078,6.148468295917647,7.7814,288700.0,<1H OCEAN,1.330965205664621
-117.62,33.64,2.0,8.965334573804839,6.795705775173514,8.001689978099135,6.673297967767654,10.1531,484100.0,<1H OCEAN,1.343463849075499
-117.64,33.63,10.0,8.479491324232226,6.467698726104354,7.500529485395295,6.3784261836515865,8.798,436600.0,<1H OCEAN,1.3294018116829254
-117.64,33.64,11.0,7.792761720816526,6.063785208687608,6.698268054115413,5.981414211254481,6.1935,293200.0,<1H OCEAN,1.3028293051756654
-117.64,33.65,4.0,8.830981510952498,7.321849713788356,8.088561805276234,7.272398392570047,5.4132,216600.0,<1H OCEAN,1.2143148703149707
-117.63,33.62,9.0,8.356554845453426,6.666956792429207,7.165493475060845,6.61472560020376,3.7139,196700.0,<1H OCEAN,1.2633260017915195
-117.63,33.63,6.0,8.029107054619736,6.309918278226516,6.893656354602635,6.285998094508865,4.2009,238000.0,<1H OCEAN,1.2773002686134385
-117.65,33.62,15.0,7.904334842085095,6.018593214496234,7.039660349862076,5.966146739123692,6.2899,275000.0,<1H OCEAN,1.3248643031609517
-117.64,33.62,16.0,8.286773231131251,6.648984550024776,7.0925737159746784,6.5998704992128365,3.4115,184800.0,<1H OCEAN,1.2555963381583943
-117.66,33.62,16.0,8.551787836180736,6.684611727667927,7.907651594711089,6.70196036600254,6.1493,257800.0,<1H OCEAN,1.276012893117353
-117.64,33.61,14.0,8.562740006372207,6.698268054115413,8.020270472819238,6.733401891837359,5.826,247900.0,<1H OCEAN,1.271681112151123
-117.65,33.6,13.0,7.749322464660356,6.066108090103747,6.912742820493176,5.942799375126701,5.133,316100.0,<1H OCEAN,1.303985205540468
-117.64,33.59,4.0,8.094073148069352,5.950642552587727,7.180069874302796,5.968707559985366,8.1611,348000.0,<1H OCEAN,1.3560847246617653
-117.65,33.57,5.0,7.6004023345004,6.2166061010848646,7.078341579557671,6.102558594613569,4.3542,195600.0,<1H OCEAN,1.2454452041163364
-117.65,33.58,2.0,7.788211557847076,5.872117789475416,6.556778356158042,5.384495062789089,7.8061,331400.0,<1H OCEAN,1.4464144672857955
-117.66,33.57,16.0,7.81762544305337,6.095824562432225,7.213768308118642,5.993961427306569,5.5545,214200.0,<1H OCEAN,1.3042502087915966
-117.65,33.59,8.0,7.882314918980268,5.831882477283517,7.122059881629142,5.872117789475416,8.0409,337900.0,<1H OCEAN,1.3423291564599953
-117.67,33.54,16.0,7.6511201757027,5.860786223465865,6.911747300251674,5.796057750765372,4.7981,170800.0,<1H OCEAN,1.320055890521858
-117.67,33.54,15.0,7.793174347189205,6.077642243349034,7.220373836723949,6.049733455231958,4.8906,181800.0,<1H OCEAN,1.2881847448087944
-117.67,33.55,6.0,8.057694194815587,6.582025138892826,7.4360278163518485,6.566672429803241,3.7609,222300.0,<1H OCEAN,1.2270589527574505
-117.67,33.56,4.0,8.098642843759418,6.591673732008658,7.204892510204673,6.450470422144176,4.6863,184400.0,<1H OCEAN,1.2555119725775565
-117.64,33.51,15.0,7.463936604468925,5.541263545158426,6.8501261661455,5.616771097666572,5.9339,286000.0,<1H OCEAN,1.3288660824311924
